id,source,event_type,external_event_id,payload,processed,created_at
213,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzM2OTg1MTMyMTMwMTI4ODE0NjUyNjI3MzUzNgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973268631,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597340461607030""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973267436,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzM2OTg1MTMyMTMwMTI4ODE0NjUyNjI3MzUzNgZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab0OlkHrMA7nRtVxp0BK0e5ucRQug1MzAyFZYlIuTrpIFu93rNxqnoDV3aX3jgW4nIs-RhpxWfKGuRPRKhE5j7YyfQ9ES9H8qTk7cW0GpiIq9sJxZ_JcTKvHbO44GuiBCXn-pEJITHoiXBh_7zl7iVEQOYdNJaGU2e8nh-HDqrg4iNRFzHG1YpdfirJfKLvwam7i0UXaNMbSI4JFZsRJxpuh4Ua45zk""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab3VK1AmkZnZwIfxvBPJoIHj2YoToVAEf1f2OqmCVal0ORdfTESOu7AVT_2E3wvAFrc6nG9_UAS7XDMdP78LZSXm66ERxGEZpmOF52GZj1O9z5Yh8g7VR9WjXv0QkfYdI7NakWIRAGq_2hDjsxbFoRvjDUiqxVe4zBiKjI6gOIktJLeu8JEPTlC2qwrupBd7cn56Ie8MXrM1NIQ9guRGfb8yFElnVJ8""}}]}}]}]}",true,2026-02-24 22:47:49.201312+00
214,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzM4MjM2MjA2OTE1Mjc3NDYyNzgxODIwOTI4MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973270426,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597340461607030""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973268114,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzM4MjM2MjA2OTE1Mjc3NDYyNzgxODIwOTI4MAZDZD"",""text"":""Need help with a class."",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=YWHrAUcIEuoQ7kNvwFqfrZs&_nc_oc=AdlWvjZ-ll7B_CePAe7aohYmhJNGYkxnlLZN9snRYOIGrsXB1UJUCHHo0q-bF1s3QMbRoUij4toim2ecmgNK6LDM&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=sxeOMgPqmJMUy9wLuCtvXQ&oh=00_AftbomCKbqQjkownsMC8waQu8faOxcEwc-8NGtXhPwekWg&oe=69A40147"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-24 22:47:50.998854+00
215,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzcwODgxOTc2MjE3NTY0MzE5MTU5ODkwNzM5MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973286239,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973285811,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzcwODgxOTc2MjE3NTY0MzE5MTU5ODkwNzM5MgZDZD"",""text"":""Sure we can help. May we know the class name please?"",""is_echo"":true}}]}]}",true,2026-02-24 22:48:07.01031+00
216,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzc2OTUyMTY2OTY4OTAwNDA0MzU5MDk1OTEwNAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973289287,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973289102,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzNzc2OTUyMTY2OTY4OTAwNDA0MzU5MDk1OTEwNAZDZD"",""text"":""May I know what help you need with your online class?"",""is_echo"":true}}]}]}",true,2026-02-24 22:48:09.862446+00
217,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODIwNzU3NjQyNzQyMDQwODQ3MDk3NzkwNDY0MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973313607,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597340461607030""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973312849,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODIwNzU3NjQyNzQyMDQwODQ3MDk3NzkwNDY0MAZDZD"",""text"":""Web & Programming Concepts""}}]}]}",true,2026-02-24 22:48:34.173744+00
218,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODU2OTExMDcxNDk3OTkwMDE4OTQxMzczNjQ0OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973332676,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973332448,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODU2OTExMDcxNDk3OTkwMDE4OTQxMzczNjQ0OAZDZD"",""text"":""Alright, have your class started?"",""is_echo"":true}}]}]}",true,2026-02-24 22:48:53.352554+00
219,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODg4Mjc3Nzc2NzcwMzQ1MTg3Njg3NTgyOTI0OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973350419,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597340461607030""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973349452,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzODg4Mjc3Nzc2NzcwMzQ1MTg3Njg3NTgyOTI0OAZDZD"",""text"":""Yes""}}]}]}",true,2026-02-24 22:49:11.073114+00
220,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzOTY3NzMzMDQwOTE0MDM2NzU0NjA3ODE5OTgwOAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973392831,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973392524,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzEzOTY3NzMzMDQwOTE0MDM2NzU0NjA3ODE5OTgwOAZDZD"",""text"":""Sure we can help you with this course as we have team of programming experts ."",""is_echo"":true}}]}]}",true,2026-02-24 22:49:53.485084+00
221,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzE0MDA2MzI5MjcyMzc1MjQ5Mjg0MzQwMzMxMzE1MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973413657,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973413447,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzE0MDA2MzI5MjcyMzc1MjQ5Mjg0MzQwMzMxMzE1MgZDZD"",""text"":""Can you please share your class syllabus so our expert can review it."",""is_echo"":true}}]}]}",true,2026-02-24 22:50:14.315709+00
222,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzE0MDM3NDY4ODI5OTc1MTA0MDE1NzgwODA2NjU2MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973430521,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597340461607030""},""timestamp"":1771973430328,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEzNzkyNDEyODg1NzM1MDozMjY4NzE0MDM3NDY4ODI5OTc1MTA0MDE1NzgwODA2NjU2MAZDZD"",""text"":""share here or email me at contact@paysomeonetotakemyonlineclassforme.com"",""is_echo"":true}}]}]}",true,2026-02-24 22:50:31.197386+00
223,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MjE1MzA0MzgwMjkzMTY3ODA1NjM2ODA0NjA4MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973527144,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1104829994963482""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973526733,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MjE1MzA0MzgwMjkzMTY3ODA1NjM2ODA0NjA4MAZDZD"",""text"":""How much is it? I will ask what class he needs help with and let you know….""}}]}]}",true,2026-02-24 22:52:07.868871+00
224,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0Mjc2ODYyMzczNTI4ODczNDA3MzU1MDI3NDU2MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973560303,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1104829994963482""},""timestamp"":1771973560104,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0Mjc2ODYyMzczNTI4ODczNDA3MzU1MDI3NDU2MAZDZD"",""text"":""For pricing, I would require your class name and its duration. Different courses require different levels of expertise."",""is_echo"":true}}]}]}",true,2026-02-24 22:52:41.026193+00
225,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzI3MTkwODQzMDU2NzU1MjQ2ODAxNjY5MzI0OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973587939,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1104829994963482""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973587387,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzI3MTkwODQzMDU2NzU1MjQ2ODAxNjY5MzI0OAZDZD"",""text"":""Ok I will find out and let you know!""}}]}]}",true,2026-02-24 22:53:08.557623+00
226,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzQ0MTIyMjU3MjAyNDM3MDM4ODQ4NzExMDY1NgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973596980,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1104829994963482""},""timestamp"":1771973596565,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzQ0MTIyMjU3MjAyNDM3MDM4ODQ4NzExMDY1NgZDZD"",""text"":""Once our expert review your class syllabus then we can quote you exact pricing."",""is_echo"":true}}]}]}",true,2026-02-24 22:53:17.588903+00
227,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzU0MTgzMDg3NDM5NDcwOTMyNDc3NjYwMzY0OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973602389,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1104829994963482""},""timestamp"":1771973602019,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0MzU0MTgzMDg3NDM5NDcwOTMyNDc3NjYwMzY0OAZDZD"",""text"":""Sure, share here or email me at contact@paysomeonetotakemyonlineclassforme.com"",""is_echo"":true}}]}]}",true,2026-02-24 22:53:22.849802+00
228,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0Mzc2NjkyODc2MzE0MDQyMDA5ODg0NDUyNDU0NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771973614738,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1104829994963482""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771973614222,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk4MDk2Mjc0Nzg4NzE0OTozMjY4NzE0Mzc2NjkyODc2MzE0MDQyMDA5ODg0NDUyNDU0NAZDZD"",""text"":""Will do.""}}]}]}",true,2026-02-24 22:53:35.412018+00
229,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzIxMTU1ODAwNDE1OTYyNzU3Mjk2NjE4OTk1NzEyMAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771977290355,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597484031285712""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771977289184,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzIxMTU1ODAwNDE1OTYyNzU3Mjk2NjE4OTk1NzEyMAZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab0ujRPEXCk2_rA3zmxRyClXhxHdwGTed8ogcNDM6nVRHGjCArAWzMbU0sSnQX-e81LLQV7gab5i79L1XKZ16kpwQVq_FNtlfECLwMX5rry8xDr1TtgMp0oS_F8wFpz0JTUjaH_viQmju7sRkJcnoV_DK-FxbakbOuELyCe_hec4h_-cb_ThN9dS_lpJWgVyW1AIxW3vYbNQElParRwsSBcl9GkH8TA""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab0eX-S37AC3A9yVgQOkCmJDe_nkRXpOwgD6166BgwHISI21lFiSSNCHJjrDvy_pP8kbGd3CyoB_XHMK9vQLqia4hFGcHqdDf244U-tRJNtvHA0W0iXUjNnJF3ZRA21lITgdNCA-swhJo30I0SpCAXUs-SB9-0Ah9p1i9uJ74-4tXR49LtCWuXcgHjfvQ-QVNKnaujKK682uM0d09jqZuaZ-1-hCWXU""}}]}}]}]}",true,2026-02-24 23:54:52.262867+00
230,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzIxMTU2Mzg2MTMxNDQ2NTYyNTAwMTg5MDQxNDU5MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771977293193,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597484031285712""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771977289501,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzIxMTU2Mzg2MTMxNDQ2NTYyNTAwMTg5MDQxNDU5MgZDZD"",""text"":""How does this work?"",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=YWHrAUcIEuoQ7kNvwFqfrZs&_nc_oc=AdlWvjZ-ll7B_CePAe7aohYmhJNGYkxnlLZN9snRYOIGrsXB1UJUCHHo0q-bF1s3QMbRoUij4toim2ecmgNK6LDM&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=KG0UOQNOVzTp3KxiYU67JA&oh=00_AfvOHnbOIccPwza10dREUVTXwrb1BjgV1XaLrnnih5twMA&oe=69A40147"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-24 23:54:54.065466+00
231,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3MzA5NTI5MDQyNzA0ODM0NTcyMjU2NTk1MTQ4OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771980625603,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597484031285712""},""timestamp"":1771980625127,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3MzA5NTI5MDQyNzA0ODM0NTcyMjU2NTk1MTQ4OAZDZD"",""text"":""The process is simple. We will align the available expert for your course, who will take care of your entire course, which includes assignments, quizzes, discussions, responses and exams. He/She will be in constant communication with your where every submission posted will be shared with you."",""is_echo"":true}}]}]}",true,2026-02-25 00:50:26.350948+00
232,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3MzE0NjE0MzcyODU4MTIxNzQ4NzIwNzUzMDQ5NgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771980628144,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597484031285712""},""timestamp"":1771980627883,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3MzE0NjE0MzcyODU4MTIxNzQ4NzIwNzUzMDQ5NgZDZD"",""text"":""May I know what help you need with your online class?"",""is_echo"":true}}]}]}",true,2026-02-25 00:50:28.525619+00
233,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NjAyMDYzOTE4NjI0NjExODQ4NDgxMzU0NTQ3MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771980784198,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""1597484031285712""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771980783710,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NjAyMDYzOTE4NjI0NjExODQ4NDgxMzU0NTQ3MgZDZD"",""text"":""Can we set up some time tomorrow to chat?  I have about 5-6 classes to complete an online degree with Embry riddle university and am interested in exploring the possibility of using a service like yours to assist me along.""}}]}]}",true,2026-02-25 00:53:04.943538+00
234,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NjgxMzc2MzMxMTgyMTk2NjA4NjMzODc3Mjk5MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771980826907,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597484031285712""},""timestamp"":1771980826705,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NjgxMzc2MzMxMTgyMTk2NjA4NjMzODc3Mjk5MgZDZD"",""text"":""Sure, we can assist you in completing classes with an A grade."",""is_echo"":true}}]}]}",true,2026-02-25 00:53:47.543457+00
235,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NzQzNTA3MjYzNjg2NzYxOTYyNjg2Njk2NjUyOAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771980860951,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1597484031285712""},""timestamp"":1771980860387,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExMzQyNTE4MTMwNzQwMDozMjY4NzI3NzQzNTA3MjYzNjg2NzYxOTYyNjg2Njk2NjUyOAZDZD"",""text"":""You can text me whenever you are available for the conversation ."",""is_echo"":true}}]}]}",true,2026-02-25 00:54:21.642035+00
